,State,Year,Population,CO2 Emissions (Millions of tonnes),PPP,GDP,Average Salary,Average Disposable Income,Violent Crimes Committed,Unemployment Rate,Hospital Count,Traffic Fatalities,Air Quality Index,Violent Crimes Per Capita,Hospitals Per Capita
1845,Montana,2030,1214790,26.11251328339131,81.72374558917363,63300.13163764402,80942.32831096649,70368.12509584427,6751.913234081585,2.9099705960461506,56.0,890.7623762376243,44.528931319655385,555.8090891496954,4.609850262185234
1846,Nebraska,1960,1411330,,,,2216.0,2005.0,,,,,,,
1847,Nebraska,1961,1418546,,,,2223.0,1996.0,,,,,,,
1848,Nebraska,1962,1425762,,,,2386.0,2165.0,,,,,,,
1849,Nebraska,1963,1432978,,,,2433.0,2201.0,,,,,,,
1850,Nebraska,1964,1440195,,,,2491.0,2282.0,,,,,,,
1851,Nebraska,1965,1447411,,,,2761.0,2537.0,,,,,,,
1852,Nebraska,1966,1454627,,,,2995.0,2729.0,,,,,,,
1853,Nebraska,1967,1461844,,,,3097.0,2809.0,,,,,,,
1854,Nebraska,1968,1469060,,,,3282.0,2952.0,,,,,,,
1855,Nebraska,1969,1476276,,,,3649.0,3220.0,,,,,,,
1856,Nebraska,1970,1483493,27.56038377116738,,,3897.0,3468.0,,,,,,,
1857,Nebraska,1971,1492126,27.54694930610353,,,4234.0,3833.0,,,,,,,
1858,Nebraska,1972,1500759,29.51080072772243,,,4645.0,4131.0,,,,,,,
1859,Nebraska,1973,1509392,30.21778974759453,,,5382.0,4798.0,,,,,,,
1860,Nebraska,1974,1518025,29.10045510157449,,,5570.0,4906.0,,,,,,,
1861,Nebraska,1975,1526659,28.75524801731749,,,6336.0,5693.0,,,,,,,
1862,Nebraska,1976,1535292,31.24448814012292,,,6597.0,5901.0,,3.15,,,,,
1863,Nebraska,1977,1543925,31.24427440634985,,,7123.0,6291.0,,3.37,,,,,
1864,Nebraska,1978,1552558,30.84493851344145,,,8208.0,7287.0,,2.97,,,,,
1865,Nebraska,1979,1561191,31.64218836885978,,,8844.0,7751.0,,2.85,,,,,
1866,Nebraska,1980,1569825,30.19056320809354,,,9392.0,8244.0,,3.81,,,28.5,,
1867,Nebraska,1981,1570681,28.38245126711311,,,10858.0,9614.0,,4.12,,,25.333333333333332,,
1868,Nebraska,1982,1571537,28.86668228338678,,,11643.0,10160.0,,5.5,,,38.0,,
1869,Nebraska,1983,1572393,29.9260457225221,,,12031.0,10768.0,,5.57,,,34.5,,
1870,Nebraska,1984,1573249,31.60198027075101,,,13344.0,12079.0,,4.49,,,31.5,,
1871,Nebraska,1985,1574105,30.52370478517229,,,14101.0,12757.0,,5.05,,,31.25,,
1872,Nebraska,1986,1574961,28.94381672117743,,,14606.0,13213.0,,4.83,,,33.5,,
1873,Nebraska,1987,1575817,30.13220386027457,,,15307.0,13794.0,,4.21,,,32.6,,
1874,Nebraska,1988,1576673,34.08374794400242,,,16359.0,14741.0,,3.44,,,34.285714285714285,,
1875,Nebraska,1989,1577529,32.55336925033799,,,17320.0,15511.0,,2.86,,,33.142857142857146,,
1876,Nebraska,1990,1578385,32.88397668496392,,,18486.0,16525.0,,2.38,,,27.857142857142858,,
1877,Nebraska,1991,1591672,33.82132524353165,,,19014.0,17046.0,,2.66,,,28.75,,
1878,Nebraska,1992,1604960,32.78393914552512,,,19974.0,17946.0,,2.87,,,25.375,,
1879,Nebraska,1993,1618248,35.87181118075675,,,20460.0,18357.0,,2.77,,,25.25,,
1880,Nebraska,1994,1631536,35.78648991898143,,,21592.0,19346.0,,2.62,,,24.90909090909091,,
1881,Nebraska,1995,1644824,38.4008890760286,,,22561.0,20105.0,,2.63,,,21.833333333333332,,
1882,Nebraska,1996,1658111,39.54763756779813,,,24321.0,21654.0,,2.67,,,25.625,,
1883,Nebraska,1997,1671399,40.90009600377618,,73974.1,24880.0,21933.0,,2.41,,,26.428571428571427,,
1884,Nebraska,1998,1684687,42.90362118697762,,75750.0,26387.0,23220.0,,2.51,,,25.142857142857142,,
1885,Nebraska,1999,1697975,41.70894345971419,,77421.1,27467.0,24164.0,,2.72,85.0,,38.5,,5.00596298532075
1886,Nebraska,2000,1711263,41.64664915936582,,80268.2,28924.0,25384.0,,2.79,85.0,,37.583333333333336,,4.967091557522134
1887,Nebraska,2001,1722770,42.90047967921998,,82268.1,30184.0,26657.0,,3.15,84.0,,37.166666666666664,,4.8758685140790705
1888,Nebraska,2002,1734278,42.33782140771542,,83433.2,30553.0,27510.0,,3.68,86.0,,32.5,,4.958835895975155
1889,Nebraska,2003,1745786,43.62331496674171,,88310.7,32268.0,29397.0,,3.94,85.0,,34.583333333333336,,4.868867089093394
1890,Nebraska,2004,1757294,43.38591377841639,,90607.6,33496.0,30527.0,,3.91,85.0,,34.916666666666664,,4.836982314854544
1891,Nebraska,2005,1768802,43.77932371126118,,94556.0,34401.0,31085.0,,3.76,87.0,704.0,35.333333333333336,,4.918583312320995
1892,Nebraska,2006,1780309,44.29457327545616,,97322.8,35718.0,31989.0,,3.04,85.0,,33.25,,4.774452075454318
1893,Nebraska,2007,1791817,44.60458656896803,,99780.7,38184.0,34040.0,,2.92,85.0,,36.53846153846154,,4.743788009601427
1894,Nebraska,2008,1803325,46.63718382439386,89.609,99860.1,40291.0,36096.0,5423.0,3.26,86.0,,35.69230769230769,300.7222769051613,4.7689684333106905
1895,Nebraska,2009,1814833,47.23961063555304,90.668,99986.4,39422.0,36123.0,5044.0,4.66,87.0,,30.25,277.9319088863824,4.793829514892004
1896,Nebraska,2010,1826341,49.94125437025926,92.13,103940.8,41085.0,37520.0,4970.0,4.7,88.0,,34.0,272.1288083660171,4.8183772909878275
1897,Nebraska,2011,1839857,52.30844770933525,91.444,109734.2,45607.0,41492.0,4566.0,4.4,86.0,,34.72727272727273,248.17146115160034,4.674276316039779
1898,Nebraska,2012,1853373,50.48650212348356,92.325,109686.3,46385.0,41952.0,4693.0,3.88,89.0,,37.90909090909091,253.21400495205228,4.802055495574825
1899,Nebraska,2013,1866889,53.23613404056705,91.876,111382.2,45911.0,41178.0,4681.0,3.68,87.0,,31.90909090909091,250.73799245696986,4.660159227463443
1900,Nebraska,2014,1880406,51.91166858386148,91.839,115651.9,48187.0,43146.0,4922.0,3.25,89.0,781.0,30.09090909090909,261.75198334827695,4.7330204221854215
1901,Nebraska,2015,1893922,50.45741936837007,91.256,119640.8,49708.0,44541.0,4928.0,2.98,88.0,799.0,30.727272727272727,260.20078968405244,4.646442672929508
1902,Nebraska,2016,1907438,48.02869886089626,90.869,121303.1,48688.0,43540.0,5374.0,3.07,88.0,772.0,29.6,281.7391705523325,4.613518237552151
1903,Nebraska,2017,1920955,47.53998889313646,89.833,123219.9,49533.0,44422.0,5609.0,2.98,94.0,811.0,34.55555555555556,291.99018196678213,4.893399376872441
1904,Nebraska,2018,1934471,52.04077806472348,91.88,125543.4,51436.0,46398.0,5482.0,2.92,93.0,806.0,33.0,283.384966742846,4.807515853171229
1905,Nebraska,2019,1947987,50.2020618640132,92.542,127568.9,53513.0,48106.0,5781.0,3.12,93.0,851.0,29.444444444444443,296.767894241594,4.774159170466744
1906,Nebraska,2020,1961504,46.24314820117299,92.81,126734.9,56745.0,51155.0,5993.0,4.31,93.0,903.0,30.22222222222222,305.5308579538966,4.741259768014748
1907,Nebraska,2021,1997205,46.99788772119917,91.943,134939.9,63517.0,56763.0,3014.0,2.69,92.0,897.0,34.3,150.91089797992694,4.606437496401221
1908,Nebraska,2022,2016475,48.06628984288687,89.874,139440.9,66923.0,58882.0,5568.0,2.34,93.0,989.0,26.8,276.1254168784637,4.612008579327788
1909,Nebraska,2023,2036310,53.38751338557813,90.376,145019.6,71006.0,63905.0,3372.0,3.3559636139232225,93.0,922.8712871287098,33.888888888888886,165.5936473326753,4.567084579459905
1910,Nebraska,2024,2056723,53.96289937753454,90.22158571475302,145909.4,71859.0,64440.0,3709.2000000000003,3.3686308973040013,94.0,937.4064120697767,33.0,180.345141275709,4.570377245744809
1911,Nebraska,2025,2077726,54.54054302882378,89.81123655513511,147485.9550666511,70497.243516922,63105.49298250675,4080.120000000001,3.382299505359242,94.0,951.9415370108436,32.431817627250894,196.37430537039054,4.524176912643919
1912,Nebraska,2026,2099330,55.12044433944493,89.35422212943377,150595.36011063308,72776.35854625702,65121.37006509304,4488.132000000001,3.396969438088263,94.0,966.4766619519069,32.41481019980256,213.78878022988292,4.477619049887345
1913,Nebraska,2027,2121548,55.70260330939982,88.85054243759078,153738.27917087823,75105.47128105164,67179.79221951962,4936.945200000002,3.4126406954922004,95.0,981.0117868929738,32.39454882661721,232.7048551340814,4.477862391046537
1914,Nebraska,2028,2144391,56.28701993868617,88.3001974796789,156914.71224736422,77485.17940425873,69281.22549283504,5430.639720000003,3.4293132775703725,95.0,995.546911834037,32.3710335076903,253.24857826767612,4.430162223213957
1915,Nebraska,2029,2167871,56.87369422730444,87.70318725562538,160124.65934010595,79916.08059740067,71426.13593280315,5276.015121976379,3.4469871843227793,96.0,1010.0820367751039,32.34426424302637,243.37311223667731,4.428307772925603
1916,Nebraska,2030,2192001,57.46262617525599,87.05951176550298,163368.12044910342,82398.77254247665,73614.9895876646,5334.824907350587,3.465662415748966,96.0,1024.6171617161708,32.31424103262361,243.37693766337637,4.3795600458211466
1917,Nevada,1960,285278,,,,3079.0,2730.0,,,,,,,
1918,Nevada,1961,305624,,,,3153.0,2771.0,,,,,,,
1919,Nevada,1962,325970,,,,3369.0,2975.0,,,,,,,
1920,Nevada,1963,346316,,,,3350.0,2941.0,,,,,,,
1921,Nevada,1964,366662,,,,3388.0,3040.0,,,,,,,
1922,Nevada,1965,387008,,,,3480.0,3130.0,,,,,,,
1923,Nevada,1966,407354,,,,3656.0,3279.0,,,,,,,
1924,Nevada,1967,427700,,,,3857.0,3451.0,,,,,,,
1925,Nevada,1968,448046,,,,4340.0,3802.0,,,,,,,
1926,Nevada,1969,468392,,,,4747.0,4068.0,,,,,,,
1927,Nevada,1970,488738,10.7789749846989,,,5191.0,4615.0,,,,,,,
1928,Nevada,1971,519913,13.79894027835263,,,5501.0,4945.0,,,,,,,
1929,Nevada,1972,551089,18.92681417347861,,,5847.0,5225.0,,,,,,,
1930,Nevada,1973,582264,20.10654267240593,,,6381.0,5703.0,,,,,,,
1931,Nevada,1974,613440,20.40728694170416,,,6746.0,6006.0,,,,,,,
1932,Nevada,1975,644615,20.95845652209707,,,7331.0,6692.0,,,,,,,
1933,Nevada,1976,675791,22.2430017358362,,,7994.0,7184.0,,8.82,,,,,
1934,Nevada,1977,706966,23.73181198015971,,,8815.0,7873.0,,6.77,,,,,
1935,Nevada,1978,738142,22.54200631851794,,,10045.0,8883.0,,4.42,,,,,
1936,Nevada,1979,769317,23.46153968095998,,,10942.0,9593.0,,4.87,,,,,
1937,Nevada,1980,800493,22.36546479201321,,,11949.0,10545.0,,6.32,,,71.0,,
1938,Nevada,1981,840627,23.88672292630878,,,12975.0,11411.0,,7.32,,,60.25,,
1939,Nevada,1982,880761,25.37130069034349,,,13332.0,11828.0,,10.05,,,48.25,,
1940,Nevada,1983,920895,25.21882865642666,,,13893.0,12426.0,,9.84,,,37.25,,
1941,Nevada,1984,961029,26.48220956132883,,,14741.0,13200.0,,7.66,,,57.5,,
1942,Nevada,1985,1001163,23.47276452450942,,,15553.0,13845.0,,7.48,,,55.0,,
1943,Nevada,1986,1041297,27.124215145003,,,16295.0,14468.0,,6.38,,,50.0,,
1944,Nevada,1987,1081431,27.49921815441478,,,17009.0,15021.0,,6.2,,,38.6,,
1945,Nevada,1988,1121565,31.43078564192033,,,18443.0,16235.0,,5.24,,,41.333333333333336,,
1946,Nevada,1989,1161699,31.43706102048533,,,19632.0,17276.0,,4.66,,,39.166666666666664,,
1947,Nevada,1990,1201833,30.75983946228574,,,20512.0,18023.0,,4.7,,,43.6,,
1948,Nevada,1991,1281475,32.70235700536649,,,21250.0,18862.0,,5.9,,,37.833333333333336,,
1949,Nevada,1992,1361117,33.72104785775116,,,22540.0,19972.0,,6.8,,,33.57142857142857,,
1950,Nevada,1993,1440760,34.07640631636666,,,23337.0,20604.0,,6.9,,,34.875,,
1951,Nevada,1994,1520402,36.30531223886189,,,24306.0,21541.0,,6.24,,,36.44444444444444,,
1952,Nevada,1995,1600045,35.48656016961676,,,25339.0,22447.0,,5.57,,,35.333333333333336,,
1953,Nevada,1996,1679687,38.21926458163414,,,26608.0,23308.0,,5.06,,,35.55555555555556,,
1954,Nevada,1997,1759329,38.1591966552,,97208.5,27464.0,24114.0,,4.38,,,36.22222222222222,,
1955,Nevada,1998,1838972,40.81789780826296,,102779.4,29256.0,25555.0,,4.18,,,32.888888888888886,,
1956,Nevada,1999,1918614,41.42452126117141,,110091.0,30301.0,26453.0,,3.97,22.0,,43.0,,1.146661079299953
1957,Nevada,2000,1998257,45.63227073037005,,114810.2,31858.0,27743.0,,4.12,22.0,,40.57142857142857,,1.1009594861922165
1958,Nevada,2001,2068486,44.79814749269832,,116267.3,32418.0,28441.0,,5.19,24.0,,40.857142857142854,,1.160268911658092
1959,Nevada,2002,2138715,41.67722381618764,,120180.1,32180.0,28757.0,,5.68,26.0,,39.857142857142854,,1.2156832490537541
1960,Nevada,2003,2208945,43.9704112194166,,125905.4,33136.0,29853.0,,5.28,25.0,,38.5,,1.1317619949795037
1961,Nevada,2004,2279174,48.09494580286159,,139373.0,35173.0,31486.0,,4.46,30.0,,35.375,,1.316266331574509
1962,Nevada,2005,2349404,50.18082713273043,,150680.9,37907.0,33539.0,,4.12,32.0,1104.0,35.44444444444444,,1.3620475661061273
1963,Nevada,2006,2419633,41.68047363234248,,156297.9,39437.0,34940.0,,4.07,33.0,,38.25,,1.3638431944017957
1964,Nevada,2007,2489862,41.83138589903194,,157734.3,39870.0,35362.0,,4.59,33.0,,35.6,,1.325374659318468
1965,Nevada,2008,2560092,40.95173131328282,101.214,152745.6,38640.0,34684.0,18948.0,6.88,35.0,,33.8,740.129651590646,1.3671383684648832
1966,Nevada,2009,2630321,39.46139320425667,103.042,140304.3,36125.0,33092.0,18650.0,11.72,35.0,,34.2,709.0389347916091,1.3306360706544942
1967,Nevada,2010,2700551,41.36054965042152,100.763,142614.2,37289.0,34194.0,18130.0,13.73,36.0,,33.1,671.3444774788553,1.3330612900848753
1968,Nevada,2011,2740957,37.8445629801162,102.213,144341.2,38595.0,35183.0,14880.0,13.32,38.0,,33.5,542.8760830615,1.3863770938398523
1969,Nevada,2012,2781363,37.85722565407396,101.595,142986.1,39680.0,36057.0,16773.0,11.61,38.0,,36.7,603.0496558701615,1.3662366257119263
1970,Nevada,2013,2821769,39.61343888771942,99.816,144549.3,39331.0,35223.0,16352.0,9.97,38.0,,39.2,579.494636166178,1.346672955865629
1971,Nevada,2014,2862176,40.44353048920359,99.16,145303.6,41126.0,36999.0,18034.0,8.16,37.0,1166.0,42.888888888888886,630.0800509821897,1.292722739621882
1972,Nevada,2015,2902582,38.37371748435443,98.588,151055.9,43799.0,39238.0,20145.0,6.85,36.0,1340.0,41.666666666666664,694.037239947054,1.2402750378800669
1973,Nevada,2016,2942988,39.78067159734119,97.172,156007.4,44715.0,39693.0,19882.0,5.81,36.0,1395.0,38.55555555555556,675.5719017542715,1.2232465779676982
1974,Nevada,2017,2983395,40.01462884385928,99.827,163199.1,46991.0,42037.0,16663.0,4.98,44.0,1496.0,39.55555555555556,558.5247679237915,1.4748298498857846
1975,Nevada,2018,3023801,41.20969511919144,96.198,168638.5,49289.0,44143.0,17163.0,4.38,44.0,1547.0,38.44444444444444,567.5968755880431,1.4551222120767868
1976,Nevada,2019,3064207,41.58735098964256,98.847,176029.7,51942.0,46751.0,15271.0,4.11,43.0,1437.0,35.44444444444444,498.36711423216514,1.403299450722487
1977,Nevada,2020,3104614,36.01974975525923,97.188,166077.0,54656.0,49110.0,14863.0,13.7,46.0,1761.0,39.111111111111114,478.73906385785807,1.4816656756685371
1978,Nevada,2021,3224309,39.3769202295905,95.413,182474.1,60775.0,53531.0,13552.0,6.94,47.0,2026.0,41.44444444444444,420.3071107638877,1.4576766680860922
1979,Nevada,2022,3269781,40.38722571418911,96.324,190463.3,62493.0,53681.0,14566.0,5.36,46.0,2110.0,40.111111111111114,445.47325952410876,1.4068220471034605
1980,Nevada,2023,3313223,38.729105720936786,96.98,195405.6,65822.0,58197.0,13888.0,8.694609928941645,48.0,1899.1386138613743,40.44444444444444,419.1688878170893,1.4487403956811842
1981,Nevada,2024,3354541,38.27618514437927,95.85548214279697,200921.3,68657.0,60689.0,12620.470205508056,8.890786308827956,49.0,1956.430457331444,38.44444444444444,376.22047861415484,1.4607065467376907
1982,Nevada,2025,3393639,37.787979356449796,95.59597584026778,193111.36446963064,64426.40252685547,56992.26895296574,11710.850159242633,9.093877598064864,50.0,2013.722300801499,44.672615186544135,345.08237792065194,1.4733446898742029
1983,Nevada,2026,3430422,37.264488357133814,95.35529236688308,196278.27244419232,66306.05691623688,58603.5099452734,11130.328760974924,9.30388379665419,51.0,2071.0141442715685,45.77915147962631,324.4594618672258,1.4866975549946915
1984,Nevada,2027,3464794,36.70571214640222,95.13343172263558,199453.3308208529,68226.49942684174,60246.4601098299,10590.666840636171,9.520804904590477,52.0,2128.3059877416235,46.944506018509855,305.66512296650745,1.5008107264097086
1985,Nevada,2028,3496661,36.11165072429867,94.93039390751801,202636.53959961422,70188.33414840698,61921.52312600613,10075.446277868003,9.744640921879181,53.0,2185.5978312116786,48.16867880325299,288.14478377709486,1.515731722348835
1986,Nevada,2029,3525928,35.48230409077951,94.74617892153765,205827.89878047258,72192.16516971588,63629.10267317295,9579.18473871192,9.975391848513027,54.0,2242.889674681748,49.451669833782944,271.6783989551664,1.531511704152779
1987,Nevada,2030,3552499,34.81767224590294,94.58078676468722,209027.4083634317,74238.59658193588,65369.602430939674,9100.178745363257,10.213057684497471,55.0,2300.181518151803,50.793479110187036,256.1627391130372,1.5482059248996272
1988,New Hampshire,1960,606921,,,,2271.0,2036.0,,,,,,,
1989,New Hampshire,1961,619997,,,,2356.0,2119.0,,,,,,,
1990,New Hampshire,1962,633073,,,,2464.0,2210.0,,,,,,,
1991,New Hampshire,1963,646149,,,,2503.0,2235.0,,,,,,,
1992,New Hampshire,1964,659225,,,,2635.0,2401.0,,,,,,,
1993,New Hampshire,1965,672301,,,,2787.0,2527.0,,,,,,,
1994,New Hampshire,1966,685377,,,,3031.0,2716.0,,,,,,,
1995,New Hampshire,1967,698453,,,,3235.0,2897.0,,,,,,,
1996,New Hampshire,1968,711529,,,,3513.0,3124.0,,,,,,,
1997,New Hampshire,1969,724605,,,,3842.0,3401.0,,,,,,,
1998,New Hampshire,1970,737681,12.82634791807248,,,3997.0,3520.0,,,,,,,
1999,New Hampshire,1971,755973,13.35884391596126,,,4225.0,3789.0,,,,,,,
2000,New Hampshire,1972,774266,14.09027270937734,,,4557.0,4025.0,,,,,,,
2001,New Hampshire,1973,792559,13.60342434356149,,,5005.0,4475.0,,,,,,,
2002,New Hampshire,1974,810852,12.59005645413358,,,5406.0,4812.0,,,,,,,
2003,New Hampshire,1975,829145,12.58575870309709,,,5786.0,5227.0,,,,,,,
2004,New Hampshire,1976,847438,13.64816195887525,,,6418.0,5748.0,,6.42,,,,,
2005,New Hampshire,1977,865731,14.1050451520859,,,7050.0,6284.0,,5.57,,,,,
2006,New Hampshire,1978,884024,13.55924307169238,,,7932.0,7008.0,,3.82,,,,,
2007,New Hampshire,1979,902317,12.90977528214903,,,8896.0,7848.0,,3.13,,,,,
2008,New Hampshire,1980,920610,12.75433878422558,,,10043.0,8888.0,,4.51,,,46.75,,
2009,New Hampshire,1981,939474,11.47757602421314,,,11217.0,9896.0,,5.06,,,40.75,,
2010,New Hampshire,1982,958338,11.19734129256537,,,12199.0,10885.0,,6.87,,,43.75,,
2011,New Hampshire,1983,977202,11.19559460158321,,,13270.0,11835.0,,5.5,,,40.25,,
2012,New Hampshire,1984,996066,13.00515611261141,,,14693.0,13142.0,,4.2,,,36.0,,
2013,New Hampshire,1985,1014931,13.23455227695866,,,15883.0,14085.0,,3.66,,,37.75,,
2014,New Hampshire,1986,1033795,13.93100017824326,,,17072.0,15046.0,,2.66,,,38.5,,
2015,New Hampshire,1987,1052659,15.1927742618672,,,18292.0,16096.0,,2.21,,,36.75,,
2016,New Hampshire,1988,1071523,15.64549939913009,,,19682.0,17451.0,,2.38,,,39.25,,
2017,New Hampshire,1989,1090387,15.8384896386802,,,20665.0,18342.0,,3.34,,,39.25,,
2018,New Hampshire,1990,1109252,14.59423284507914,,,20681.0,18455.0,,5.28,,,33.5,,
2019,New Hampshire,1991,1121905,14.28450607744241,,,21459.0,19294.0,,6.8,,,30.5,,
2020,New Hampshire,1992,1134558,14.40811492459306,,,22323.0,20090.0,,7.3,,,30.25,,
2021,New Hampshire,1993,1147212,14.87407458589964,,,22812.0,20444.0,,6.1,,,30.5,,
2022,New Hampshire,1994,1159865,14.93076538086131,,,24071.0,21597.0,,4.49,,,32.25,,
2023,New Hampshire,1995,1172519,15.05324393055144,,,25205.0,22537.0,,3.82,,,31.5,,
2024,New Hampshire,1996,1185172,15.24432700187428,,,26298.0,23289.0,,3.74,,,34.7,,
2025,New Hampshire,1997,1197825,16.50382434576695,,51026.6,27985.0,24482.0,,3.37,,,35.0,,
2026,New Hampshire,1998,1210479,16.52387166501702,,54954.5,30348.0,26587.0,,2.83,,,34.9,,
2027,New Hampshire,1999,1223132,16.688919248197,,56913.1,31857.0,27743.0,,2.75,28.0,,38.6,,2.289205089884003
2028,New Hampshire,2000,1235786,17.45939291083901,,60742.5,35323.0,30496.0,,2.65,28.0,,35.6,,2.2657644608370706
2029,New Hampshire,2001,1243854,16.95077083937813,,61719.4,36782.0,32264.0,,3.39,28.0,,40.3,,2.2510680513950994
2030,New Hampshire,2002,1251922,17.66983731832843,,63474.2,37013.0,33313.0,,4.49,28.0,,39.1,,2.236561063708442
2031,New Hampshire,2003,1259991,21.02774641395606,,66119.4,37374.0,33969.0,,4.47,28.0,,40.22222222222222,,2.2222380953514747
2032,New Hampshire,2004,1268059,21.96973518229982,,68428.1,39324.0,35869.0,,3.8,28.0,,38.75,,2.208099149960688
2033,New Hampshire,2005,1276128,21.25355358833788,,69556.1,40404.0,36527.0,,3.62,28.0,477.0,40.625,,2.1941372652273126
2034,New Hampshire,2006,1284196,19.38859044375392,,71424.5,42866.0,38576.0,,3.53,28.0,,37.5,,2.1803525318565082
2035,New Hampshire,2007,1292264,19.17850660513845,,71943.5,44422.0,39723.0,,3.52,28.0,,37.375,,2.1667399231116864
2036,New Hampshire,2008,1300333,18.7305924179798,106.272,71195.6,45713.0,41027.0,1918.0,3.77,28.0,,38.0,147.5006786723093,2.1532945791578
